RECORD,Wdir_Avg,Wavg_Avg,Wmax_Max,Tair_Avg,RHum_Avg,Pair_Avg,Rintensity_Avg
1238711,278,4.716667,5.7,2.9,87.38333,966.5166,0.5
1238712,265.3333,3.633333,4.5,2.9,87.3,966.5,0.4666667
1238713,269,4.45,5.8,2.9,87.26666,966.5667,0.4166667
1238714,275.1667,3.7,5.9,2.9,87.19999,966.5999,0.3
1238715,274.3333,2.833333,5.4,2.9,87.19999,966.5999,0.4666667
1238716,265.5,3.183333,4.3,2.9,87.3,966.5999,0.3166667
1238717,272.1667,2.333333,3.4,2.9,87.3,966.6333,0.1666667
1238718,275.6667,3.216666,4.5,2.9,87.33334,966.6833,0.2666667
1238719,277.5,3.316667,4.4,2.9,87.23333,966.7,0.2333333
1238720,264.6667,3.133333,4.1,2.9,87.19999,966.7,0.4
1238721,268.6667,3.1,4.5,2.9,87.23333,966.7166,0.6
1238722,268.1667,3.65,4.8,2.9,87.19999,966.8,0.55
1238723,257.1667,3.2,4.9,2.9,87.19999,966.8,0.9166667
1238724,276.1667,3.4,4.9,2.9,87.19999,966.8,0.5333333
1238725,282.5,3.283333,4.4,2.9,87.19999,966.8,0.3166667
1238726,267.6667,2.4,3.3,2.9,87.19999,966.8,0.4
1238727,269.5,3.516666,5.1,2.9,87.19999,966.8499,0.5833333
1238728,268.5,4.366666,5.6,2.9,87.14999,966.9,0.4
1238729,282.3333,3.433333,4.5,2.9,87.1,966.9,0.25
1238730,261,2.466666,3.6,2.9,87.1,966.9,0.2833333
1238731,268,2.483333,3.6,2.9,87.1,966.9,0.3833333
1238732,268.1667,2.833333,4.2,2.9,87.1,966.9,0.4833333
1238733,261.8333,2.833333,4.6,2.9,87.1,966.9,0.4833333
1238734,273.1667,2.5,3.6,2.916667,87.14999,966.9,0.4666667
1238735,272.1667,3.466666,5.3,2.95,87.14999,966.9,0.5166667
1238736,270.3333,2.65,4.5,2.916667,87.1,966.9,0.5
1238737,264.5,3.283333,4.7,2.933333,87.1,966.9,0.3166667
1238738,271,3.35,4.4,2.95,87.1,966.9666,0.1166667
1238739,273,2.016667,4.5,3,87.1,967,0.09999999
1238740,275.6667,2.716666,3.6,3,87.1,967,0.09999999
1238741,259.1667,3.966666,5.5,3,87.1,967,0.1166667
1238742,261.3333,3.283333,4.4,3,87,967,0.2166667
1238743,272.8333,2.95,4.1,3,87.01666,967.0333,0.1833333
1238744,259,3,4.6,3,87.1,967.0999,0.03333334
1238745,252.6667,2.766666,3.6,3,87.1,967.0999,0
1238746,259.1667,2.733333,4.3,3,87.1,967.1667,0
1238747,257.8333,2.633333,3.5,3,87.1,967.2,0
1238748,251.5,3.05,3.9,3,87.1,967.2,0
1238749,264.3333,2.266667,4.5,3,87.14999,967.2,0
1238750,252.6667,2.5,3.8,3,87.19999,967.2,0
1238751,262,3.183333,3.8,2.966666,87.19999,967.2833,0
1238752,247,2.15,3.1,2.9,87.23333,967.3,0
1238753,266.8333,2.216666,3.7,2.9,87.38333,967.3,0
1238754,257.1667,3.016666,4,2.9,87.38333,967.3,0
1238755,253,3.1,4.2,2.9,87.3,967.3,0
1238756,244.8333,3.016666,4.2,2.9,87.3,967.3333,0
1238757,250.1667,3.066667,4,2.9,87.3,967.3833,0
1238758,254.6667,3.483333,4.4,2.9,87.36667,967.4,0
1238759,260.5,3.5,5.3,2.9,87.39999,967.4,0
1238760,253.5,3.833333,4.5,2.9,87.36667,967.45,0
1238761,260.5,2.9,4.3,2.9,87.3,967.5,0
1238762,257,3.516666,5.4,2.9,87.38333,967.5,0
1238763,257.6667,2.966666,3.8,2.9,87.35,967.5,0
1238764,248.8333,2.733333,3.9,2.9,87.43333,967.5,0
1238765,268.6667,3.033333,4.5,2.9,87.5,967.5166,0
1238766,247.6667,4,5.4,2.9,87.48333,967.5833,0
1238767,252,2.35,3.6,2.9,87.44999,967.5999,0
1238768,244.5,2.583333,3.8,2.9,87.5,967.5999,0
1238769,248.1667,2.583333,3.8,2.9,87.58332,967.5999,0
1238770,249.8333,3.6,4.9,2.9,87.6,967.5999,0
1238771,249.6667,3.133333,4.8,2.9,87.53333,967.7,0
1238772,235.1667,3.5,4.4,2.9,87.5,967.7,0
1238773,248.6667,2.7,3.5,2.9,87.5,967.7,0
1238774,255.3333,2.75,3.7,2.9,87.51666,967.7,0
1238775,256.3333,3.366667,4.6,3,87.53333,967.8,0
1238776,264.3333,3.2,3.9,3,87.5,967.8,0
1238777,248.3333,1.9,2.9,3,87.41666,967.8,0
1238778,244.5,1.8,3.3,3,87.5,967.8,0
1238779,249.6667,2.783333,3.6,3,87.5,967.8833,0
1238780,252.5,2.4,3.6,3,87.5,967.8666,0
1238781,265.8333,3.1,4.9,3,87.5,967.8833,0
1238782,246,3.383333,4.4,3,87.44999,967.9,0
1238783,246,3.433333,4.1,3.016666,87.36667,967.9,0
1238784,239.3333,3.183333,4.5,3.066667,87.3,967.8833,0
1238785,259,3.8,5.2,3.1,87.18333,967.9,0
1238786,246.3333,4.033333,5.8,3.1,87.03333,967.9,0
1238787,252.6667,4.666667,5.5,3.1,86.85,967.9,0
1238788,247.6667,4.316667,5.2,3.066667,86.73333,967.9833,0
1238789,242.6667,4.066667,5,3.1,86.69999,967.9666,0
1238790,248.5,4.183333,4.9,3.1,86.64999,968,0
1238791,250.5,3.7,5.4,3.1,86.6,968,0
1238792,254.5,3.833333,5.3,3.1,86.6,968,0
1238793,255.1667,2.516667,4,3.1,86.6,968.0833,0
1238794,258.1667,3.433333,4.9,3.1,86.6,968.0999,0
1238795,257.5,3.216666,3.8,3.1,86.6,968.0999,0
1238796,257.8333,3.6,7,3.083333,86.51666,968.15,0
1238797,255.8333,4.866666,6.3,3,86.3,968.15,0
1238798,256.8333,3.416667,4.7,3,86.26666,968.2,0
1238799,252.8333,3.366667,4.5,3,86.3,968.2,0
1238800,246.8333,3.4,4.9,3,86.3,968.2,0
1238801,255.1667,4.85,6.4,3,86.19999,968.3,0
1238802,254,3.516666,5.1,3,86.1,968.3,0
1238803,268.8333,3.883333,5.2,3,86.06666,968.3,0
1238804,250.5,4.15,5,3,86,968.3,0
1238805,257.1667,3.383333,4.9,3,86,968.3666,0
1238806,252.3333,3.583333,5.1,3,85.96667,968.3499,0
1238807,252.3333,4.75,6.4,3,85.78333,968.4,0
1238808,240.8333,4.233333,5.4,3,85.69999,968.4,0
1238809,249.8333,3.633333,4.6,3,85.69999,968.4,0
1238810,244.3333,3.883333,4.9,3,85.66666,968.4,0
1238811,259.3333,3.9,6.3,3,85.63333,968.4,0
1238812,243.6667,3.616667,4.9,3,85.56666,968.5,0
1238813,255.6667,3.7,5.3,3,85.5,968.5,0
1238814,249.1667,3.616667,5.2,3,85.43333,968.5,0
1238815,253.6667,5.116666,7.3,3,85.28333,968.5,0
1238816,258.1667,3.833333,5.2,3,85.13333,968.5,0
1238817,247.5,3.85,5.2,3,85.13333,968.5,0
1238818,247.8333,3.733333,5.4,3,85.1,968.5,0
1238819,252,3.683333,5.8,3,85.1,968.5166,0
1238820,243.8333,4.15,5,3,85.08333,968.55,0
1238821,243,4.5,5.9,3,84.98333,968.5833,0
1238822,256,4.85,5.9,3,84.83334,968.5999,0
1238823,237.3333,4.233333,5.1,3,84.8,968.5999,0
1238824,244.8333,4.233333,5.1,3,84.78333,968.5999,0
1238825,246.5,4.1,5.3,2.9,84.75,968.5999,0
1238826,247,4.45,5.7,2.9,84.7,968.5999,0
1238827,235.1667,4.266666,5.6,2.9,84.76667,968.5999,0
1238828,241.1667,4.333333,5.7,2.9,84.7,968.5999,0
1238829,245.8333,4,5.4,2.9,84.7,968.5999,0
1238830,255.8333,4.133333,6.5,2.9,84.71667,968.6333,0
1238831,248.8333,5.116666,6.4,2.9,84.75,968.6667,0
1238832,250.1667,4.516666,5.6,2.9,84.66666,968.7166,0
1238833,245,6.35,7.5,2.9,84.46667,968.7,0
1238834,250,5.383333,9.3,2.9,84.18333,968.7,0
1238835,254.8333,4.716667,7.8,2.9,84.21667,968.8,0
1238836,252.5,5.233333,7.1,2.9,84.1,968.8,0
1238837,256.8333,4.933333,6.2,2.9,84.11666,968.8,0
1238838,253.1667,4.45,6.7,2.9,84.2,968.8,0
1238839,254,4.466667,5.9,2.9,84.16666,968.8,0
1238840,254.1667,4.266666,5.7,2.9,84.2,968.8,0
1238841,247.8333,3.9,5.8,2.9,84.23333,968.8333,0
1238842,242.6667,3.4,4.7,2.9,84.3,968.9,0
1238843,257.5,4.883333,6.5,2.9,84.23333,968.9,0
1238844,257.8333,5.116666,7.7,2.9,84.05,968.9,0
1238845,253.6667,5.033333,6.1,2.9,84.05,968.9,0
1238846,259.8333,4.733333,7.6,2.9,84,968.9666,0
1238847,247,4.683333,6.5,2.9,83.93333,968.95,0
1238848,266.6667,4.116666,6.4,2.9,84.08333,969,0
1238849,260.6667,4.55,6.7,2.9,84.03333,969,0
1238850,266.6667,4.25,5.7,2.9,83.98333,969.0166,0
1238851,254.3333,5.483333,7.1,2.9,83.9,969.0333,0
1238852,260.5,4.216667,5.6,2.9,83.9,969,0
1238853,259.8333,3.933333,5.1,2.9,83.9,969.05,0
1238854,259.8333,4.966667,6.9,2.9,83.81667,969.0999,0
1238855,251.5,3.85,7.4,2.9,83.8,969.0999,0
1238856,271.8333,3.25,5.1,2.9,83.9,969.0999,0
1238857,264,2.483333,3.6,2.9,83.86667,969.0999,0
1238858,265.3333,3.1,4.3,2.9,83.88333,969.0999,0
1238859,263.6667,4.183333,6.1,2.916667,83.8,969.1667,0
1238860,258.1667,4.883333,7,3,83.73333,969.2,0
1238861,263.1667,3.5,5.8,3,83.63333,969.2,0
1238862,256.5,1.966667,3.1,3,83.6,969.2166,0
1238863,253.6667,4.166667,6.9,3,83.6,969.2166,0
1238864,250,5.216667,7.3,3.016666,83.6,969.2,0
1238865,257.6667,4.283333,6,3.1,83.46667,969.2166,0
1238866,258.3333,4.183333,6.1,3.1,83.31667,969.2666,0
1238867,251.5,5.333333,7.9,3.1,83.2,969.2833,0
1238868,251,4.633333,6.2,3.2,83,969.25,0
1238869,256.5,4.783333,6.8,3.2,82.91666,969.25,0
1238870,261,3.633333,4.4,3.25,82.75,969.3,0
1238871,262.1667,5.033333,7.2,3.3,82.5,969.3,0
1238872,249.1667,6.35,7.8,3.3,82.23333,969.2833,0
1238873,259,4.45,7.2,3.383333,82.01666,969.3,0
1238874,267,4.916667,6.4,3.4,81.78333,969.3333,0
1238875,254,4.7,8.3,3.4,81.7,969.3,0
1238876,260,4.066667,6.5,3.483333,81.66666,969.3499,0
1238877,255,4.116666,5.8,3.5,81.63333,969.4,0
1238878,262.8333,4.066667,5.9,3.5,81.61666,969.4,0
1238879,260.8333,5.016666,6.7,3.5,81.63333,969.4,0
1238880,266.1667,4.5,6.5,3.5,81.56667,969.4,0
1238881,260.1667,4.25,5.7,3.533333,81.5,969.4,0
1238882,261.6667,3.766667,5.3,3.6,81.46667,969.4833,0
1238883,251.3333,4.866666,6.3,3.6,81.41666,969.5,0
1238884,250.1667,4.95,6.4,3.6,81.56667,969.5,0
1238885,258.8333,4.55,5.9,3.633333,81.66666,969.5166,0
1238886,254.6667,3.733333,5.2,3.7,81.6,969.5,0
1238887,256,4.416667,6.4,3.7,81.61666,969.5833,0
1238888,259.8333,4.816667,7.2,3.733333,81.53333,969.5999,0
1238889,248.5,4.4,6.8,3.8,81.58333,969.5999,0
1238890,245,5.666667,7.4,3.8,81.7,969.5999,0
1238891,251.5,4.333333,7.3,3.866667,81.63333,969.6166,0
1238892,252.5,5.35,7.2,3.9,81.55,969.65,0
1238893,255.8333,5.25,6.5,3.9,81.45,969.6833,0
1238894,260,4.966667,6.8,3.95,81.45,969.7,0
1238895,250.1667,5.216667,7.6,4,81.4,969.7,0
1238896,251.6667,5.15,7.4,4,81.3,969.7,0
1238897,250.3333,5,6.5,4,81.35,969.7,0
1238898,252.3333,4.516666,6.4,4,81.35,969.7,0
1238899,249.8333,4.216667,5.4,4,81.55,969.7,0
1238900,257.5,4.666667,7.4,4.016666,81.76667,969.7,0
1238901,247.8333,4.533333,6,4.1,81.98333,969.6833,0
1238902,242.5,4.833333,6.6,4.1,82.16666,969.65,0
1238903,237,4.766666,6.6,4.1,82.45,969.7,0
1238904,241,4.7,6.9,4.1,82.71667,969.75,0
1238905,250.6667,5.733333,7.2,4.1,82.7,969.8,0
1238906,253.8333,4.666667,5.9,4.183333,82.7,969.8,0
1238907,250.5,3.85,5.3,4.2,82.73333,969.9,0
1238908,248.5,3.883333,5.1,4.2,82.8,969.9,0
1238909,242.6667,4.15,5.3,4.166667,82.91666,969.9,0
1238910,245.6667,4,5.5,4.1,83,969.9333,0
1238911,250.6667,3.883333,5.1,4.1,83.03333,969.9167,0
1238912,264.1667,3.75,5.3,4.1,83.11666,969.95,0
1238913,246,4,5,4.1,83.14999,969.9167,0
1238914,262.8333,3.716666,4.9,4.1,83.2,969.9333,0
1238915,257.1667,4.716667,6.7,4.1,83.14999,969.95,0
1238916,268.6667,4.25,5.8,4.183333,83.13333,969.95,0
1238917,245.8333,3.383333,6.2,4.2,83.18333,970,0
1238918,253.3333,3.983333,5,4.2,83.14999,969.9833,0
1238919,261.3333,3.733333,5.1,4.2,83.18333,969.9833,0
1238920,249.6667,4.216667,5.3,4.2,83.25,969.9833,0
1238921,272,3.833333,5.4,4.2,83.2,970,0
1238922,262,3.25,5.1,4.2,83.16666,970,0
1238923,247.1667,4.383333,5.8,4.216667,83.1,970,0
1238924,256.6667,4.4,6.4,4.3,83.1,970,0
1238925,259.3333,3.783333,4.8,4.3,83.13333,970,0
1238926,259.8333,3.633333,5.6,4.3,83.16666,970.05,0
1238927,260.1667,3.483333,5.5,4.3,83.16666,970.0999,0
1238928,243,4.066667,6,4.35,83.18333,970.0999,0
1238929,252,3.483333,4.6,4.4,83.2,970.1667,0
1238930,254.3333,4.083333,6,4.4,83.2,970.2,0
1238931,267,3.216666,5.1,4.45,83.14999,970.2166,0
1238932,262.3333,4.266666,5.8,4.5,83.08333,970.2666,0
1238933,259.8333,3.383333,4.9,4.5,83,970.3167,0
1238934,259,4.466667,5.9,4.5,82.91666,970.3833,0
1238935,252,5.5,6.2,4.583333,82.85,970.4,0
1238936,252.5,4.45,7.4,4.6,82.71667,970.4,0
1238937,255.8333,4.066667,5.4,4.6,82.7,970.4,0
1238938,252.6667,3.75,4.7,4.633333,82.73333,970.4167,0
1238939,258.1667,4.15,6.7,4.7,82.71667,970.4167,0
1238940,276.5,2.4,4.8,4.7,82.71667,970.4333,0
1238941,267.5,4.066667,5.6,4.7,82.61666,970.4833,0
1238942,273.1667,3.733333,6.2,4.7,82.53333,970.5,0
1238943,272.1667,3.433333,4.7,4.7,82.53333,970.5,0
1238944,260,3.116667,4.4,4.7,82.5,970.5333,0
1238945,260,3.466666,4.7,4.7,82.55,970.5999,0
1238946,256.5,3.516666,4.4,4.7,82.55,970.5999,0
1238947,250.3333,3.233333,4.1,4.7,82.7,970.5999,0
1238948,260.6667,2.983333,4.5,4.7,82.7,970.6667,0
1238949,266,2.666667,4.1,4.7,82.7,970.7,0
1238950,260.8333,2.816667,4,4.7,82.7,970.7,0
1238951,247.5,3.75,5.1,4.7,82.8,970.7,0
1238952,243.5,3.4,4.2,4.7,82.85,970.7,0
1238953,241.1667,3.05,4.6,4.7,82.8,970.7333,0
1238954,237.1667,3.8,4.7,4.7,82.85,970.7833,0
1238955,235.8333,2.366667,3.5,4.7,82.81667,970.8,0
1238956,246,4.516666,5.8,4.6,82.8,970.8,0
1238957,237.5,3.916666,5.2,4.6,82.8,970.8,0
1238958,240.5,2.683333,3.6,4.6,82.9,970.8,0
1238959,239.5,3.5,4.7,4.6,82.95,970.8,0
1238960,244.6667,3.583333,5.4,4.6,83.06667,970.8333,0
1238961,242.8333,3.1,4.3,4.6,83.2,970.8833,0
1238962,246.6667,5.283333,8.2,4.633333,83.23333,970.8833,0
1238963,231.5,3.466666,5.7,4.7,83.2,970.9,0
1238964,232.6667,2.7,3.4,4.7,83.14999,970.9,0
1238965,238.5,3.75,4.5,4.7,83.16666,970.8833,0
1238966,253.6667,3.616667,4.3,4.766667,83.26667,970.9,0
1238967,242.5,3.75,4.6,4.8,83.2,970.9,0
1238968,241.8333,3.666667,4.8,4.8,83.06667,970.9,0
1238969,244,3.266666,4.6,4.9,82.91666,970.9,0
1238970,236,3.433333,5,4.9,82.81667,970.9167,0
1238971,239.1667,4.35,5.3,4.9,82.8,970.9,0
1238972,244.3333,3.633333,5.2,4.9,82.75,970.9833,0
1238973,233.6667,2.933333,4.1,4.9,82.7,970.95,0
1238974,258.3333,2.733333,3.6,4.9,82.7,971,0
1238975,245.1667,3.65,4.6,4.9,82.7,971,0
1238976,249.3333,2.8,3.8,4.9,82.7,971.05,0
1238977,242.8333,2.383333,3.8,4.9,82.68333,971.0999,0
1238978,241,3.25,4,4.9,82.63333,971.0999,0
1238979,255.3333,3.05,4.3,4.9,82.75,971.0999,0
1238980,250.5,3.066667,5,4.9,82.78333,971.0999,0
1238981,238,2.266667,3,4.9,82.7,971.1166,0
1238982,247.5,2.15,2.9,4.9,82.7,971.2,0
1238983,245.3333,2.333333,4.6,4.9,82.78333,971.2,0
1238984,240.5,3.583333,4.4,4.9,82.7,971.2,0
1238985,244.1667,3.25,4.5,4.9,82.7,971.2666,0
1238986,260.5,3.933333,5.9,4.9,82.7,971.3,0
1238987,240.8333,2.416667,3.4,4.9,82.66666,971.3,0
1238988,243.1667,2.45,3.2,4.9,82.6,971.3,0
1238989,252.8333,3.2,4.4,4.9,82.75,971.3,0
1238990,241.5,4.15,5.3,4.9,82.88333,971.3,0
1238991,240.1667,3.816667,5.1,4.9,82.91666,971.4,0
1238992,249.6667,3.5,4.5,4.9,83.03333,971.4,0
1238993,236.5,3.966666,4.9,4.9,83.1,971.4167,0
1238994,240.1667,5.366666,6.8,4.9,83.1,971.4,0
1238995,242.1667,4.433333,6,4.9,83.1,971.4333,0
1238996,249.8333,4.4,5.6,4.9,83.1,971.4333,0
1238997,246,5.15,7.2,4.933333,83.06667,971.4167,0
1238998,257.3333,3.683333,6.8,5,83.1,971.45,0
1238999,264.3333,4.683333,7.3,5,83.05,971.5,0
1239000,243.5,4.566667,5.6,5,82.9,971.5,0
1239001,251.3333,3.183333,4.6,5,82.9,971.5,0
1239002,248,3.766666,5.4,5,82.9,971.5833,0
1239003,252.8333,3.166666,5.4,5,82.85,971.5999,0
1239004,253,3.116667,4,5,82.85,971.5999,0
1239005,265.8333,3.816667,4.5,5,82.81667,971.5999,0
1239006,253.6667,4.466667,6.4,5,82.64999,971.5999,0
1239007,247,4.45,7,5,82.56667,971.6667,0
1239008,248.5,2.8,3.6,5,82.5,971.7,0
1239009,261.5,3.716666,5,5,82.5,971.65,0
1239010,249.3333,3.35,4.5,5,82.43333,971.6667,0
1239011,271.8333,4.066667,6.1,5,82.45,971.65,0
1239012,260.8333,4.083333,4.8,5,82.3,971.6667,0
1239013,252.8333,3.383333,4.8,5,82.2,971.5999,0
1239014,257,3,4,5,82.11666,971.5999,0
1239015,256.1667,3.616667,4.5,5,82.1,971.5999,0
1239016,251.1667,4.066667,5.5,5,82.2,971.6667,0
1239017,239.8333,4.483333,5.6,5,82.21667,971.7333,0
1239018,250,4.8,6.3,5,82.3,971.7666,0
1239019,249.1667,4.75,6.1,5.1,82.3,971.7833,0
1239020,242.6667,5.466667,8.3,5.1,82.28333,971.8,0
1239021,249.1667,4.683333,7.6,5.1,82.2,971.8,0
1239022,252.8333,5.433333,7,5.2,81.91666,971.8499,0
1239023,250.8333,5.85,7.4,5.2,81.75,971.8833,0
1239024,241.6667,4.933333,7.4,5.25,81.5,971.9,0
1239025,234,4.55,5.3,5.3,81.5,971.9,0
1239026,254.1667,5.033333,6.8,5.3,81.4,971.9,0
1239027,247.5,5.75,8.1,5.3,81.25,971.9,0
1239028,229.6667,4.983333,7.6,5.3,81.23333,971.8666,0
1239029,246,5.033333,6.8,5.3,81.21667,971.9167,0
1239030,238.1667,5.016666,6.2,5.3,81.11666,971.95,0
1239031,239,3.066667,4.5,5.3,81.2,972,0
1239032,250.8333,4.133333,5,5.3,81.26667,972,0
1239033,244.1667,4.75,6.7,5.3,81.26667,972.0333,0
1239034,247.1667,4.716667,6.7,5.3,81.23333,972.0833,0
1239035,248.8333,3.933333,5.4,5.383333,81.23333,972.0999,0
1239036,246.8333,3.166667,5.1,5.4,81.31667,972.0999,0
1239037,242.1667,5.516666,7.2,5.4,81.31667,972.1166,0
1239038,259.8333,6.05,8.1,5.4,81.1,972.1833,0
1239039,245.1667,5.4,8.6,5.4,81.01666,972.1833,0
1239040,267.5,5.3,7.3,5.483333,80.9,972.1833,0
1239041,255.6667,5.233333,7.7,5.5,80.86667,972.2,0
1239042,249.1667,6.35,8.5,5.5,80.6,972.1667,0
1239043,249.8333,5.933333,7.8,5.533333,80.5,972.1667,0
1239044,233.1667,3.583333,5.6,5.6,80.58333,972.15,0
1239045,260.3333,4.016666,5.8,5.6,80.55,972.2,0
1239046,244.1667,5.316667,7.1,5.6,80.43333,972.2,0
1239047,247.1667,4.966667,8,5.6,80.31667,972.2,0
1239048,243.6667,4.65,6.1,5.699999,80.16666,972.2,0
1239049,240.1667,5.316667,6.6,5.699999,80.06667,972.2,0
1239050,239.3333,5.166667,7.3,5.699999,80,972.2333,0
1239051,240.1667,5.466667,7.3,5.699999,79.93333,972.3,0
1239052,237.5,4.433333,7.4,5.699999,79.9,972.3,0
1239053,242.6667,6.033333,9.7,5.699999,79.73333,972.2666,0
1239054,235.6667,4.633333,7.3,5.699999,79.58333,972.3,0
1239055,249.6667,7.633333,9.4,5.783333,79.31667,972.3,0
1239056,244,5.766666,8.6,5.8,79.03333,972.3,0
1239057,248.5,5.483333,8,5.8,78.91666,972.3499,0
1239058,242,7.199999,9.9,5.816666,78.74999,972.3499,0
1239059,230.1667,5.55,7,5.9,78.6,972.3167,0
1239060,254.3333,4.783333,6.5,5.9,78.61666,972.4,0
1239061,249.3333,6.833333,9,5.9,78.56667,972.3833,0
1239062,241.6667,6.15,7.7,5.9,78.5,972.4,0
1239063,240.8333,5.233333,7.1,5.9,78.41666,972.4666,0
1239064,246.6667,6.766666,8.6,5.9,78.4,972.4833,0
1239065,245.1667,5.75,8.3,5.9,78.33334,972.5,0
1239066,244,6.583333,8.6,5.9,78.4,972.4833,0
1239067,240,6.083333,8.7,5.9,78.4,972.5333,0
1239068,246.5,6.016666,8.5,5.9,78.41666,972.5999,0
1239069,240,6.75,11.3,5.883333,78.45,972.55,0
1239070,239.8333,5.666667,8.2,5.9,78.55,972.7,0
1239071,257.8333,6.316666,9.5,5.866667,78.53333,972.7166,0
1239072,241.5,5.066667,6.8,5.9,78.41666,972.7166,0
1239073,247.1667,4.766666,7,5.9,78.45,972.7,0
1239074,234.6667,4.616666,6.7,5.9,78.4,972.7333,0
1239075,250.3333,5.483333,7.9,5.9,78.43333,972.7333,0
1239076,246.5,6.366666,8.2,5.9,78.4,972.75,0
1239077,242.8333,5.716667,7.9,5.9,78.4,972.8167,0
1239078,249.1667,5.533333,6.8,5.9,78.41666,972.8666,0
1239079,253,4.1,6.7,5.9,78.5,972.9,0
1239080,239.8333,5.449999,7.5,5.9,78.5,972.8833,0
1239081,247,5.5,8.3,5.9,78.55,972.9167,0
1239082,250.6667,5.066667,7.6,5.9,78.58333,972.9333,0
1239083,238.6667,5.783333,8.4,5.9,78.64999,972.9167,0
1239084,245,5.366666,6.8,5.9,78.71667,972.9833,0
1239085,242.5,5.1,6,5.9,78.7,972.9167,0
1239086,251.8333,3.733333,5.8,5.9,78.81667,972.95,0
1239087,256.6667,5.683333,8.4,5.9,78.86667,972.9833,0
1239088,240.5,6.35,8.2,6,78.83334,972.9333,0
1239089,244.8333,5.416666,7.4,6,78.91666,972.9333,0
1239090,248.6667,4.066667,5.5,6,79.06667,972.9833,0
1239091,244.1667,3.216666,3.9,6,79.14999,972.9833,0
1239092,255,4.55,6.5,6,79.2,973,0
1239093,244.6667,4.983333,6.9,6,79.2,973,0
1239094,245.1667,4.65,6.2,6,79.18333,973,0
1239095,259.1667,5.1,7.7,6,79.11666,973,0
1239096,243.8333,4.516666,7.8,6,79.13333,973.0667,0
1239097,244.3333,3.866667,5.6,6.066666,79.26667,973.0833,0
1239098,247.3333,6.05,7.8,6.1,79.21667,973.0999,0
1239099,249.5,5.983333,8.1,6.1,79.2,973.0999,0
1239100,255,4.6,5.9,6.1,79.25,973.1166,0
1239101,246.1667,4.566667,5.8,6.1,79.35,973.1166,0
1239102,255.1667,3.833333,5.6,6.1,79.45,973.2,0
1239103,246.3333,5.933333,7.7,6.1,79.45,973.2,0
1239104,244.8333,5.133333,8.1,6.1,79.48333,973.2,0
1239105,252.6667,5.383333,7.4,6.1,79.4,973.2,0
1239106,253.3333,4.083333,5.4,6.1,79.46667,973.2166,0
1239107,237,5,7.7,6.1,79.58333,973.2166,0
1239108,249.5,6.266666,8.7,6.1,79.55,973.3,0
1239109,253.5,5.433333,7.3,6.1,79.5,973.3,0
1239110,257,6.05,9.8,6.1,79.5,973.2666,0
1239111,253.3333,4.966667,8.1,6.1,79.53333,973.2,0
1239112,246.6667,5.25,7,6.1,79.58333,973.2166,0
1239113,258.3333,3.916667,5.2,6.1,79.6,973.2,0
1239114,259.1667,4.3,6.9,6.1,79.66666,973.2,0
1239115,264.8333,4.85,7.2,6.033333,79.6,973.2333,0
1239116,265.5,5.366666,7.4,6.016666,79.53333,973.2,0
1239117,246.8333,6.883333,9,6,79.33334,973.2,0
1239118,258.3333,5.166667,8.4,6.1,79.23333,973.2,0
1239119,238.3333,6.016666,7.4,6.1,79.23333,973.2166,0
1239120,246.3333,6.333333,9.6,6.1,79.18333,973.1833,0
1239121,247,6.116666,8,6.1,79.25,973.1833,0
1239122,264.1667,5.55,7.6,6.1,79.21667,973.2,0
1239123,254.6667,6.683333,8.2,6.1,79.28333,973.1833,0
1239124,260.6667,6.699999,9.4,6.1,79.4,973.2333,0
1239125,252.5,6.016666,7.6,6.1,79.43333,973.25,0
1239126,251.6667,5.6,8.3,6.1,79.51666,973.2166,0
1239127,245.3333,4.55,6.1,6.1,79.64999,973.25,0
1239128,240.6667,4.25,5.7,6.1,79.73333,973.2,0
1239129,249.6667,4.166667,5.3,6.1,79.95,973.2666,0
1239130,248.8333,3.8,5.7,6.1,80.05,973.2666,0
1239131,252.8333,5.383333,6.3,6.1,80.08333,973.3,0
1239132,254.5,4.116666,5.1,6.1,80.05,973.2333,0
1239133,241.1667,4.716667,7.7,6.1,80.05,973.2333,0
1239134,249.6667,5.433333,7.3,6.1,79.9,973.3,0
1239135,242.6667,4.933333,7.4,6.1,79.85,973.2166,0
1239136,241,4.183333,5.6,6.1,79.9,973.3,0
1239137,248.3333,4.216667,5.2,6.116666,79.76667,973.3,0
1239138,233.5,4.766666,6.3,6.199999,79.51666,973.3,0
1239139,241.1667,4.7,6.5,6.199999,79.33334,973.3167,0
1239140,248.3333,4,4.9,6.25,79.06667,973.3666,0
1239141,239.6667,3.9,6,6.3,78.93333,973.4,0
1239142,245,4.25,7.4,6.35,78.8,973.4167,0
1239143,245.8333,4.833333,7.4,6.4,78.45,973.45,0
1239144,249.8333,5.066667,7.1,6.433333,78.15,973.5,0
1239145,254.1667,5.666667,8.5,6.5,77.83334,973.5,0
1239146,244.1667,5.133333,7.2,6.533333,77.6,973.5,0
1239147,256.5,3.866667,6.2,6.6,77.55,973.5166,0
1239148,257.6667,5.066667,6.7,6.699999,77.05,973.5999,0
1239149,257.1667,4.633333,6.3,6.75,76.43333,973.5999,0
1239150,240,5.1,7,6.8,76.25,973.6333,0
1239151,250,6.566666,8.4,6.9,75.85,973.7,0
